TSNE1,TSNE2,sustainability_score,high_sust,cluster,proba_esg
54.466,-62.914165,25.57,1,2,0.5593732614191551
15.423597,-43.32388,23.8,1,2,0.6113124812024727
-20.610132,62.583782,24.27,1,0,0.3414048903479433
64.02835,-29.22602,23.45,0,2,0.40447965610942455
64.02761,-29.23046,23.45,0,2,0.4044978829062731
64.02915,-29.227493,23.45,0,2,0.40448243644354365
63.923744,-29.426313,23.45,0,2,0.4055248564907774
63.922688,-29.422777,23.45,0,2,0.4055154651558016
63.922306,-29.430014,23.45,0,2,0.40554262957167303
104.32116,-3.3250046,20.37,0,0,0.21508725053376412
-27.034323,30.896284,21.48,0,1,0.4745135793416456
-10.385405,7.0344114,20.43,0,1,0.5093745179104764
97.671875,-18.34332,21.4,0,2,0.27194453282428915
7.8471184,48.791203,22.62,0,0,0.30567502588992446
4.6334,42.093056,22.53,0,0,0.3364723807912516
29.629665,48.368816,21.45,0,0,0.25042113558783996
21.331911,81.17594,22.51,0,0,0.1858372885132983
-89.28639,-3.5712483,23.32,0,1,0.7716634603098755
15.423597,-43.32388,23.8,1,2,0.6113124812024727
-12.05242,35.006184,23.36,0,0,0.41160251070693077
79.890755,-23.637863,20.86,0,2,0.33725257961336336
91.64858,-22.430065,21.4,0,2,0.3002955495264247
-8.304028,-67.557175,25.23,1,2,0.7541855466799863
28.266535,79.09319,21.23,0,0,0.17709811058566002
-55.627625,-23.09667,21.32,0,1,0.7450349777819063
-55.62963,-23.098879,21.32,0,1,0.7450461627778974
-55.602615,-23.049149,21.32,0,1,0.7448389767608518
-55.603054,-23.050583,21.32,0,1,0.7448441155081886
-55.64003,-23.115923,21.32,0,1,0.7451199509105723
53.750614,-5.4587736,24.92,1,0,0.3526265256186584
53.750195,-5.4588842,24.92,1,0,0.3526281427694743
53.8016,-5.5168853,24.92,1,0,0.35267321653019457
53.82246,-5.5441265,24.92,1,0,0.3527041057662433
53.743332,-5.444615,24.92,1,0,0.3525999450822202
-77.17014,-43.88171,26.78,1,1,0.8403565100359447
-77.17014,-43.88171,26.78,1,1,0.8403565100359447
-77.07396,-43.878193,26.78,1,1,0.8401822127207895
-76.96517,-43.873405,26.78,1,1,0.8399832703703733
-76.96517,-43.873405,26.78,1,1,0.8399832703703733
-76.97838,-43.873844,26.78,1,1,0.8400071469549084
-77.12666,-43.88036,26.78,1,1,0.8402782165436385
33.171257,19.963627,20.56,0,0,0.3275346571225178
35.513523,19.250101,21.24,0,0,0.3232047845566293
42.620934,-29.102978,26.92,1,2,0.4722066448386358
63.908405,-29.465448,23.45,0,2,0.4057132443383186
63.908672,-29.463444,23.45,0,2,0.40570521420309513
63.908264,-29.465477,23.45,0,2,0.40571378798488694
21.308016,22.02457,29.6,1,0,0.3551844307805028
-7.401183,-7.0247226,24.89,1,1,0.5518503124307187
-7.3542047,-7.4311967,24.89,1,1,0.5531960277452439
-7.33429,-6.87593,24.89,1,1,0.5510879813983445
-7.387629,-7.3808384,24.89,1,1,0.5531177582541436
63.900166,-29.479391,23.45,0,2,0.40578903802732974
-63.830208,-15.900809,60.57,1,1,0.7448732647087982
-63.80688,-15.912662,60.57,1,1,0.7448493590867423
-5.645477,-27.397875,23.58,1,2,0.6198044665170361
-7.391829,70.61994,23.57,1,0,0.27929652120411874
5.545176,48.617535,24.3,1,0,0.3125970832947944
-12.03413,35.013226,23.36,0,0,0.4115197290859015
-15.421979,-11.594687,23.23,0,1,0.5939005604172622
-15.364077,-11.52802,23.23,0,1,0.593480158644071
-10.8386345,12.783003,21.26,0,1,0.48944890672248104
-10.4982815,12.204853,21.26,0,1,0.49049787719045895
72.6307,43.29523,22.76,0,0,0.1710789590391586
72.38078,43.787292,22.76,0,0,0.1705000602827069
-26.580751,-47.87466,23.95,1,2,0.7436142378466543
-26.343237,-49.179848,23.95,1,2,0.7467197718836369
15.142514,46.215385,19.61,0,0,0.29388374080048835
0.8437437,50.704723,22.67,0,0,0.31904524809588936
0.66846955,50.673977,22.67,0,0,0.3196383869729025
-7.3336816,-6.87663,24.89,1,1,0.5510886092649363
20.825014,-14.937467,27.06,1,2,0.49005779016282436
20.832045,-14.945189,27.06,1,2,0.4900637588108521
16.16739,-102.8834,28.37,1,2,0.7908280088991527
15.762,-102.62549,28.37,1,2,0.7910616281411632
47.34347,17.678457,21.42,0,0,0.2954696008054506
-32.464413,-21.346603,23.65,1,1,0.6783330674596857
-18.071526,-30.117777,19.63,0,2,0.6660154214427939
-18.201214,-75.938156,24.32,1,2,0.7980380747355574
21.292154,81.19266,22.51,0,0,0.18587757787452522
16.732416,-103.16507,28.03,1,2,0.790310180747542
23.984724,81.41612,22.43,0,0,0.1801639195277735
-74.54291,32.099106,23.55,1,1,0.6214320985717569
61.434013,73.2707,21.01,0,0,0.13248065059598382
60.91567,73.2171,21.01,0,0,0.13334664059618742
61.398777,73.255806,21.01,0,0,0.1325586247757806
61.466084,73.23733,21.01,0,0,0.1324899940294284
61.1231,40.2194,18.62,0,0,0.20051136651308651
34.438694,57.485447,23.65,1,0,0.2151076645889388
34.39829,57.545555,23.65,1,0,0.21504497176171194
34.398193,57.54597,23.65,1,0,0.2150441353860766
34.428726,57.496418,23.65,1,0,0.2151018930218928
34.42881,57.496838,23.65,1,0,0.21510065468442954
34.428585,57.497005,23.65,1,0,0.21510072513750006
-61.11854,16.940144,20.95,0,1,0.6335272221581151
-61.096195,16.951967,20.95,0,1,0.6334191221063445
-61.207306,16.877848,21.12,0,1,0.634009444192542
6.3108687,-7.8859315,28.14,1,2,0.5108240599449394
6.309314,-7.888378,28.14,1,2,0.5108381967693609
61.15645,40.15081,18.62,0,0,0.20060581258248608
15.899696,-104.44729,29.74,1,2,0.7952188568606655
-6.822429,47.31304,30.74,1,0,0.35243889391286803
18.298038,9.638172,21.22,0,0,0.40783646146240127
-66.17358,9.699755,23.3,0,1,0.6727551897344979
-69.35855,-8.409061,25.31,1,1,0.7372156972236262
29.672626,-52.581356,23.63,1,2,0.6001362554812987
20.774479,81.180534,22.51,0,0,0.18692218371470903
21.267668,81.19291,22.51,0,0,0.18592502752372508
61.677826,73.32126,21.01,0,0,0.1320317101966071
61.607445,73.269455,21.01,0,0,0.13222472244557007
76.47427,14.60026,24.12,1,0,0.23137073118834908
28.457603,58.88949,20.89,0,0,0.22481674219459266
96.17053,-38.47689,21.89,0,2,0.33948830522944584
40.081703,-39.82717,25.28,1,2,0.52030778390169
40.097187,-39.860622,25.28,1,2,0.5203820101910779
40.097397,-39.861565,25.28,1,2,0.5203848328719018
40.09723,-39.861523,25.28,1,2,0.5203852197464751
22.300228,-7.8206205,25.59,1,2,0.4588818361649115
24.270893,-8.297254,24.26,1,2,0.4543071268809646
-4.4764853,-40.610012,23.25,0,2,0.6615648137884206
-48.851425,-49.808228,23.81,1,1,0.7993424142615797
29.547379,41.15899,23.09,0,0,0.27131508382948716
-55.741425,-11.905648,20.5,0,1,0.7124199256980307
-55.69283,-11.936871,20.5,0,1,0.7123861578361228
2.4065573,40.6242,23.55,1,0,0.3478887319051654
-23.375977,34.93755,20.93,0,1,0.4477903967191613
0.29222968,-89.201065,26.49,1,2,0.7911573051251511
0.2940833,-89.20364,26.49,1,2,0.7911596802644661
0.3088686,-89.22241,26.49,1,2,0.791174195047414
22.292496,-7.8181863,25.59,1,2,0.45889771505642496
0.29243788,-89.20099,26.49,1,2,0.7911566717207995
28.289074,79.10782,21.23,0,0,0.17702382912099285
0.27478886,-89.165924,26.49,1,2,0.7911081952045728
0.31141457,-89.224976,26.49,1,2,0.7911750503423438
21.817017,-71.412346,27.3,1,2,0.6874396605735513
43.37515,19.818937,24.93,1,0,0.2995555258353902
-60.314552,-13.05293,21.66,0,1,0.7278024305921673
44.93903,-12.718492,26.41,1,2,0.4048593813448883
45.04555,-12.686983,26.41,1,2,0.40441387152277947
45.00921,-12.69744,26.41,1,2,0.4045648007168437
32.46262,52.64285,21.79,0,0,0.23206161285674823
32.252438,52.840004,21.79,0,0,0.2320238498218757
32.356503,52.71186,21.79,0,0,0.23212354935830704
41.422066,-76.45702,38.93,1,2,0.647771483227658
90.69337,10.219683,23.19,0,0,0.21088368281156375
-43.469807,3.2472553,23.08,0,1,0.6277470391926612
-43.469467,3.2488327,23.08,0,1,0.6277405234039848
-43.468636,3.2512772,23.08,0,1,0.6277295007201765
-20.008146,67.91807,28.07,1,0,0.3220739102897909
-27.844204,-32.929703,23.35,0,1,0.7023905938714828
43.321632,2.703046,25.0,1,0,0.3557408222257431
92.51618,-39.42266,22.28,0,2,0.35339599033443064
-45.989624,-26.547989,22.04,0,1,0.7308241439947717
28.270744,79.11582,21.23,0,0,0.1770410711141646
67.68114,-28.52032,23.26,0,2,0.3906287353188487
67.67394,-28.520239,23.26,0,2,0.39065063478414414
-0.40393528,-94.23698,25.59,1,2,0.8046965849432841
-0.40403867,-94.235504,25.59,1,2,0.804693350133601
-0.38965112,-94.23649,25.59,1,2,0.8046663533230461
-0.39010304,-94.2395,25.59,1,2,0.804674325691619
-68.13743,-34.387012,23.32,0,1,0.8025782877223089
-60.884594,-18.035864,25.01,1,1,0.7436589991065121
79.918335,-23.638212,20.86,0,2,0.3371738709445512
16.865755,58.327118,19.63,0,0,0.253648993779746
16.865356,58.326206,19.63,0,0,0.2536525412674888
-18.073763,-30.121916,19.63,0,2,0.6660355763795444
-50.387287,61.54724,25.11,1,1,0.4364007748980986
-62.19924,2.7166257,21.11,0,1,0.6842003341317685
-10.573026,-26.05022,23.65,1,2,0.6300662519320568
-10.573348,-26.050674,23.65,1,2,0.6300688007012565
-10.598135,-26.057482,23.65,1,2,0.6301672759677852
-10.599683,-26.05769,23.65,1,2,0.630172671304935
-26.93315,12.932539,23.44,0,1,0.5409334677800731
18.468111,-40.45124,20.84,0,2,0.5916078977774504
18.468111,-40.45124,20.84,0,2,0.5916078977774504
-1.972045,-44.388664,22.14,0,2,0.6668743891843729
-2.2003307,-44.178276,22.14,0,2,0.6668356529877312
-1.9402984,-44.41571,22.14,0,2,0.6668724618748881
-19.602104,23.059315,22.1,0,1,0.47959723499137535
16.384407,0.52567726,24.35,1,0,0.4470854620027216
39.62611,34.433662,25.15,1,0,0.2653344484017898
39.62611,34.433662,25.15,1,0,0.2653344484017898
39.619858,34.428116,25.15,1,0,0.26536633844808144
39.6201,34.429787,25.15,1,0,0.26536088200743246
90.63542,1.628427,22.18,0,0,0.23308930822663995
64.07334,28.514122,23.0,0,0,0.2232097406856073
77.89572,25.041456,23.26,0,0,0.20190104065939493
-63.81439,-15.911335,60.57,1,1,0.7448640919784311
-3.49957,61.62052,22.27,0,0,0.2964205063233991
-44.58289,57.272167,24.36,1,1,0.43355956909527676
-17.107538,57.92757,18.89,0,0,0.3468077156849526
-30.675224,-8.778776,21.25,0,1,0.6308413575175527
14.468497,80.28495,21.02,0,0,0.20179813060225124
50.75887,72.19296,20.46,0,0,0.15124918199752976
-30.553656,-26.958204,20.05,0,1,0.6910238058269392
62.067894,73.664825,21.01,0,0,0.13087068020633272
39.619736,34.429874,25.15,1,0,0.2653615427425926
-20.493435,62.827526,24.27,1,0,0.3402499059367831
16.157564,49.05862,20.08,0,0,0.28250329724733275
16.156572,49.058586,20.08,0,0,0.2825060057211864
16.157167,49.05868,20.08,0,0,0.2825041550033559
16.158165,49.058205,20.08,0,0,0.2825029740890331
24.244709,-8.296475,24.26,1,2,0.45438836485354683
-35.412285,0.6706317,27.33,1,1,0.6121889317607978
-33.588013,-0.006663638,27.61,1,1,0.608966267906284
97.16556,4.2611103,22.64,0,0,0.21169209531674468
19.544027,44.180954,20.89,0,0,0.28836509901315893
19.541834,44.185978,20.89,0,0,0.2883555821625434
61.127556,40.205708,18.62,0,0,0.20053478850779505
-28.778757,20.9634,22.13,0,1,0.5171059535442066
51.65907,66.73907,22.46,0,0,0.16039355605870942
51.670033,66.73559,22.46,0,0,0.1603814015476362
-63.083157,35.026382,24.56,1,1,0.5753136693415154
13.047778,-29.975256,28.18,1,2,0.5707423338639666
26.139507,9.993242,26.62,1,0,0.3822980485895316
31.34989,84.676994,24.04,1,0,0.15986718039212408
18.298788,9.637697,21.22,0,0,0.4078358234827651
1.9713353,-0.5605296,26.72,1,2,0.49761735891511816
1.9514533,-0.5442071,26.72,1,2,0.49762100917533014
1.9619461,-0.55713403,26.72,1,2,0.49763513421500793
61.09805,40.26814,18.62,0,0,0.20044708128305078
-59.935062,-13.460224,22.37,0,1,0.7280295505052171
-59.929604,-13.45862,22.37,0,1,0.7280108166273147
-59.92709,-13.454876,22.37,0,1,0.7279933288122118
-59.94577,-13.464922,22.37,0,1,0.7280708684974743
-59.856094,-13.351728,22.37,0,1,0.7275068082237995
-59.83983,-13.329511,22.37,0,1,0.7273994400327374
-94.07702,-15.483756,26.44,1,1,0.8110971858486627
-94.07663,-15.489972,26.44,1,1,0.8111105926600158
53.057392,-47.990936,19.35,0,2,0.5086720494328195
-40.9324,-76.71923,32.7,1,2,0.8429357629930175
80.32653,-23.604675,22.54,0,2,0.3358814729630062
55.385517,-62.15104,23.73,1,2,0.5536286885541366
-59.542732,-49.942528,28.75,1,1,0.8209382564101997
-59.694424,-49.532124,28.75,1,1,0.8203281860937904
-59.60241,-49.933384,28.75,1,1,0.8210318912095695
58.238716,60.593826,21.02,0,0,0.16123538161441228
-5.3859153,78.22093,22.65,0,0,0.2521630750256152
-24.722775,-8.006781,23.86,1,1,0.6099751953408926
84.97073,42.72124,20.52,0,0,0.15067137669269656
-56.902287,-31.869934,25.91,1,1,0.7719646339758759
-56.919586,-31.805283,25.91,1,1,0.771834626067796
-73.27233,-19.815548,26.68,1,1,0.7776595674117266
-73.26662,-19.813776,26.68,1,1,0.7776422032979116
-42.11835,-8.903762,25.33,1,1,0.6650672441305377
-59.603725,-49.93258,28.75,1,1,0.8210326360384652
-12.765956,20.40724,20.37,0,1,0.4673593313871482
-12.833569,20.313532,20.37,0,1,0.4679247529369498
57.890274,60.69376,21.02,0,0,0.16164516491011968
-59.84283,-49.576347,28.75,1,1,0.8207083335784093
57.37806,60.936756,21.02,0,0,0.16205471365375407
57.882126,60.68158,21.02,0,0,0.1616840507907332
57.313038,60.91714,21.02,0,0,0.16220883292021696
-5.3836265,78.24002,22.65,0,0,0.2521038944587663
-5.6713634,78.641914,22.65,0,0,0.2516789194241626
-5.383849,78.23483,22.65,0,0,0.25211900206299664
-5.839221,78.687454,22.65,0,0,0.25196095371043986
-77.63446,-9.507679,24.58,1,1,0.7604475973559685
-77.60912,-9.584018,24.58,1,1,0.7605948016266053
84.99149,42.71537,20.52,0,0,0.15064814166579138
85.55883,42.584064,20.52,0,0,0.14995898815113376
86.46333,42.726437,20.52,0,0,0.14820339757453985
84.98424,42.719036,20.52,0,0,0.15065318721500282
86.63427,42.73967,20.52,0,0,0.14789918494540558
-24.741247,-7.978354,23.86,1,1,0.6099314515188328
85.67514,42.665745,20.52,0,0,0.14961220110873025
-25.027103,-7.4374137,23.86,1,1,0.60889609607853
-25.022554,-7.4488277,23.86,1,1,0.6089225274495702
-24.738647,-7.992349,23.86,1,1,0.6099730089755361
-56.867126,-31.19482,25.91,1,1,0.7701097949387372
-56.920074,-31.789442,25.91,1,1,0.7717942056816596
-73.266235,-19.822561,26.68,1,1,0.7776639643804485
-72.99203,-20.174026,26.68,1,1,0.7779542559049668
-73.27185,-19.823158,26.68,1,1,0.7776780807557548
-72.99383,-20.17352,26.68,1,1,0.7779569810913857
-41.904724,-8.417441,25.33,1,1,0.6628341801466978
-42.11965,-8.88974,25.33,1,1,0.6650244955280722
-41.95561,-8.410332,25.33,1,1,0.6629578596236883
-42.113823,-8.898824,25.33,1,1,0.665037797874187
68.05834,53.949924,22.88,0,0,0.15744224996369754
39.48691,39.462894,21.95,0,0,0.25133660015803233
77.50743,17.53871,21.24,0,0,0.2213662678683145
71.50126,51.217846,22.88,0,0,0.15692099778114935
39.538033,39.472157,21.95,0,0,0.25118604588046234
-97.83204,-5.7321787,23.67,1,1,0.7958615526502104
-97.81137,-5.7630534,23.67,1,1,0.7958927230171999
-75.49534,35.105392,23.59,1,1,0.6137763514171727
5.10499,-4.597744,25.7,1,2,0.5024931784750345
3.9898326,-5.3043513,25.7,1,2,0.5087346207741922
4.8629804,-4.720079,25.7,1,2,0.5037323990265532
-66.48874,-3.7537844,21.38,0,1,0.7160708308474728
-66.386986,-3.8643126,21.38,0,1,0.7161373361119887
-66.62415,-3.6110897,21.38,0,1,0.7159956230545169
-14.063199,-65.198395,23.73,1,2,0.7614355018421547
-14.0476675,-65.206,23.73,1,2,0.761419516673015
2.6362114,-6.4600854,25.38,1,2,0.5174148838397062
2.8348262,-6.3448977,25.38,1,2,0.5163440069574998
13.309795,-85.18938,26.86,1,2,0.7509189312976686
13.439231,-85.351845,26.86,1,2,0.7510576388657859
13.38583,-85.27394,26.86,1,2,0.7509701419605108
-3.9725854,-63.903572,26.32,1,2,0.7331264618906266
-3.9159415,-63.97579,26.32,1,2,0.7331932167974812
-40.191677,-16.425468,26.27,1,1,0.6841647985155616
-40.10756,-16.471987,26.27,1,1,0.6840789308099944
-40.293667,-16.366713,26.27,1,1,0.6842613207490426
-50.123585,-25.420103,26.62,1,1,0.7379962593910884
-50.1244,-25.421389,26.62,1,1,0.7380020053462057
-10.075807,-1.1560003,25.01,1,1,0.5387796359433236
-10.366085,-1.0715978,25.01,1,1,0.539401951504108
43.244537,-13.976088,27.47,1,2,0.41469761489429774
43.355732,-13.935327,27.47,1,2,0.4142006981285176
43.326786,-13.944051,27.47,1,2,0.41432322178527803
43.27441,-13.9679785,27.47,1,2,0.41457436649119833
43.3858,-13.923144,27.47,1,2,0.4140621687714715
-82.76861,-4.5606065,26.6,1,1,0.7591465310713528
-82.69947,-4.6515093,26.6,1,1,0.7592301808026105
-82.83576,-4.4959326,26.6,1,1,0.7591295715291491
-9.78533,-1.2041829,25.01,1,1,0.5380225318151273
84.48754,-23.564356,22.29,0,2,0.3238318969432168
84.488396,-23.563477,22.29,0,2,0.32382660619309395
25.842072,-46.49756,24.52,1,2,0.5902718953146636
25.849249,-46.49413,24.52,1,2,0.5902370549985881
39.287907,-48.832508,22.96,0,2,0.556170287660325
39.313854,-48.856544,22.96,0,2,0.5561756322372939
39.445034,-48.970257,22.96,0,2,0.5561739666287853
39.4699,-48.994972,22.96,0,2,0.5561852716392635
39.476665,-48.997715,22.96,0,2,0.5561737071139238
39.673016,-49.28453,22.96,0,2,0.556599723301558
41.09627,-53.21055,22.96,0,2,0.5664503593673625
39.448494,-48.973583,22.96,0,2,0.5561751251699615
39.478107,-49.00212,22.96,0,2,0.5561852873211216
39.48329,-49.00219,22.96,0,2,0.5561689586996693
39.445034,-48.970257,22.96,0,2,0.5561739666287853
58.23268,60.591217,21.02,0,0,0.16125121068862283
84.523445,-23.54602,22.29,0,2,0.32367028055323166
-44.52756,-43.26379,21.05,0,1,0.7735963083406295
-44.518612,-43.264645,21.05,0,1,0.7735782267542717
18.72491,89.51701,21.73,0,0,0.1725456105870501
18.732191,89.51104,21.73,0,0,0.17254484056180217
18.729065,89.512024,21.73,0,0,0.17254853170396572
18.731745,89.5115,21.73,0,0,0.1725446931869561
-42.63388,-37.208275,27.44,1,1,0.7528812953909978
-11.524266,66.237976,23.55,1,0,0.3038205489095198
-11.55559,66.21013,23.55,1,0,0.3039941140366608
-28.394657,-51.777737,23.76,1,2,0.7588621845922248
-28.383244,-51.715435,23.76,1,2,0.7586653346168942
-44.521317,-43.26465,21.05,0,1,0.7735843747751633
12.555677,-85.18327,28.75,1,2,0.7527251312629105
12.55913,-85.18956,28.75,1,2,0.7527342262282299
12.508854,-85.09853,28.75,1,2,0.7526032113489834
-18.285166,69.81505,23.77,1,0,0.3111337006112091
-18.285206,69.81548,23.77,1,0,0.3111324241762864
-18.205286,69.8215,23.77,1,0,0.31089132341026576
-18.204544,69.82146,23.77,1,0,0.31088940981870544
-13.332364,44.922447,21.2,0,0,0.38027181770099006
-13.300333,44.91431,21.2,0,0,0.38020256084633725
-13.568653,44.934925,21.2,0,0,0.38094978748316377
-13.470467,44.926598,21.2,0,0,0.38067904063790636
-13.197815,44.392677,21.2,0,0,0.38172078353926175
-13.744039,44.32547,21.2,0,0,0.3836290995027643
-13.826646,44.36376,21.2,0,0,0.38374739570993194
-13.833761,44.34026,21.2,0,0,0.3838519512302723
-12.974969,44.254433,21.2,0,0,0.3815250948804037
-13.00152,44.18751,21.2,0,0,0.38184142076157473
-13.472618,43.73358,21.2,0,0,0.3848819786470469
-13.811349,44.32189,21.2,0,0,0.38384794549478596
-13.145956,44.31404,21.2,0,0,0.38183851304808847
-13.898887,44.104816,21.2,0,0,0.38488108271934307
-13.898643,44.100822,21.2,0,0,0.38489441159595994
-12.990207,43.90982,21.2,0,0,0.3827831147439594
-12.991425,44.14171,21.2,0,0,0.3819715127821485
-13.278343,43.69618,21.2,0,0,0.3844179687053627
-13.307616,43.773083,21.2,0,0,0.38423679691678275
-13.804161,43.73179,21.2,0,0,0.385905835072017
-13.308844,43.73298,21.2,0,0,0.3843818363122314
-13.71926,43.65161,21.2,0,0,0.3859280216745713
7.2796173,26.045614,20.4,0,0,0.3835692862916482
-16.482681,68.020195,22.95,0,0,0.3118558091811421
-16.475716,68.39341,22.95,0,0,0.3106453033795419
-16.451565,67.98862,22.95,0,0,0.31187017876993034
-16.465242,68.37657,22.95,0,0,0.310669927180196
-15.781589,69.15362,22.95,0,0,0.30631242356076294
-15.727531,69.143105,22.95,0,0,0.3061968651203368
-15.950597,68.70787,22.95,0,0,0.3081910570266057
-15.478276,68.11343,22.95,0,0,0.30877347641772157
-15.278596,68.630554,22.95,0,0,0.3065823687267682
-15.38673,68.066536,22.95,0,0,0.3086693175931848
-15.301011,69.02678,22.95,0,0,0.30539133273988645
-14.728655,68.50029,22.95,0,0,0.30548093363718504
-15.544955,69.21427,22.95,0,0,0.3054696982973519
-15.524876,69.18065,22.95,0,0,0.30552070464994446
-15.86856,68.63335,22.95,0,0,0.30820098408130536
-15.257758,68.116806,22.95,0,0,0.30815324724389564
-15.016391,68.53205,22.95,0,0,0.3061720347857737
-15.199285,68.113205,22.95,0,0,0.3080031710311724
-15.160284,69.112564,22.95,0,0,0.30473401000378214
-15.878937,68.65196,22.95,0,0,0.30817055981474195
-15.7307205,68.49762,22.95,0,0,0.3082510318380412
-0.028166477,-91.90019,28.08,1,2,0.7983883485656298
-0.029607391,-91.87239,28.08,1,2,0.7983247211954955
0.30562928,-92.10599,28.08,1,2,0.7981852768221198
0.38752186,-91.69012,28.08,1,2,0.7970144582216349
0.32143903,-92.10338,28.08,1,2,0.7981460182070097
0.41316596,-91.708,28.08,1,2,0.7970037764338869
0.32767278,-92.10173,28.08,1,2,0.7981290519136396
0.36473536,-92.07793,28.08,1,2,0.7979945459829016
54.254063,-60.923027,23.08,0,2,0.5527333294072375
54.758205,-60.79392,23.08,0,2,0.5506423187418634
54.82236,-60.70132,23.08,0,2,0.5500954557999957
54.77341,-60.6144,23.08,0,2,0.5499321444900673
54.794323,-60.760506,23.08,0,2,0.5504034246333482
54.84523,-60.666668,23.08,0,2,0.5498944283665174
54.79784,-60.61685,23.08,0,2,0.5498628380005008
54.599686,-60.868725,23.08,0,2,0.5514259878232447
60.55226,36.376385,18.62,0,0,0.2110696668816944
13.781728,-45.962162,24.53,1,2,0.6255997593861962
-17.440115,-72.262,25.06,1,2,0.7874268811370446
23.832346,-26.098568,24.1,1,2,0.5218429192176188
65.959496,-25.179241,20.89,0,2,0.38411813546636564
65.98806,-25.690002,20.89,0,2,0.3858309583107383
87.38367,-2.855158,21.49,0,0,0.2531157548801404
87.3935,-2.857013,21.49,0,0,0.2530968868473433
87.52786,-2.8818736,21.49,0,0,0.25283783943326493
61.96944,73.559845,21.01,0,0,0.1311938946964133
92.54838,-34.93015,20.73,0,2,0.3381729051736834
76.100235,22.761236,21.91,0,0,0.21127743921144224
75.844604,23.201971,21.91,0,0,0.21073645613906386
76.092606,22.760345,21.91,0,0,0.21129612275752271
76.35509,22.496655,21.91,0,0,0.21138360398208642
76.108,22.447853,21.91,0,0,0.21203915804344747
76.28677,22.401308,21.91,0,0,0.21176804996686677
76.334984,22.616909,21.91,0,0,0.21112868473423174
76.13139,22.447586,21.91,0,0,0.2119891869582014
76.15057,22.407545,21.91,0,0,0.21204726151094894
76.12896,22.425203,21.91,0,0,0.2120501283138082
68.27094,33.048897,20.9,0,0,0.20278769607553881
68.40264,33.099747,20.9,0,0,0.20238972795717783
67.85625,32.818493,20.9,0,0,0.20421464155112767
67.86403,32.820385,20.9,0,0,0.20419367818711615
68.15152,33.005795,20.9,0,0,0.20314182437485906
68.15726,33.009857,20.9,0,0,0.2031200005854515
68.108696,32.94393,20.9,0,0,0.20338083971251456
65.97283,-25.18788,20.89,0,2,0.38410768167653625
66.09243,-25.596758,20.89,0,2,0.3851817419732234
65.98879,-25.572489,20.89,0,2,0.38541420902088014
65.97364,-25.67134,20.89,0,2,0.3858093949388799
66.10149,-25.614006,20.89,0,2,0.38521476701885377
66.021965,-25.58759,20.89,0,2,0.38536565109754156
66.00108,-25.591452,20.89,0,2,0.38544336010710184
66.04026,-25.618214,20.89,0,2,0.3854174973901297
23.702883,-26.547234,24.1,1,2,0.523927851215138
23.647753,-26.502352,24.1,1,2,0.5239393545751848
23.847328,-26.114033,24.1,1,2,0.5218519308084192
23.463558,-26.415874,24.1,1,2,0.5242135030918246
23.674297,-26.567007,24.1,1,2,0.5240936614125391
23.600544,-26.5061,24.1,1,2,0.5241058414416351
23.452991,-26.424425,24.1,1,2,0.5242794019475105
23.607006,-26.529245,24.1,1,2,0.5241709057770576
23.57576,-26.535341,24.1,1,2,0.5242945187062447
0.23498967,22.891603,22.15,0,0,0.41673513970852066
0.24421106,22.862705,22.15,0,0,0.4168106765935818
-16.50678,2.7179449,22.08,0,1,0.5451471280931215
-16.461208,2.7187266,22.08,0,1,0.544997820493243
-16.426903,2.7181544,22.08,0,1,0.5448897058068599
-45.162937,-80.34289,30.45,1,2,0.8568047201000867
17.784222,-22.365297,26.84,1,2,0.5275251648958122
17.638905,-22.270792,26.84,1,2,0.5276437731363045
-45.167786,-80.347206,30.45,1,2,0.8568203148849607
-45.537018,-80.74168,30.45,1,2,0.8581227537400814
-17.179453,33.405407,24.55,1,1,0.4336239317075288
88.99465,-47.527733,22.27,0,2,0.3922541332577232
88.99821,-47.535458,22.27,0,2,0.39227056822681033
-16.837019,33.517376,24.55,1,1,0.43212544768834477
-44.65711,-79.944756,30.45,1,2,0.8552665287785132
18.151644,-22.634777,26.84,1,2,0.5273385587652687
-8.098902,-9.42844,24.61,1,1,0.5629090429047301
24.115023,-8.272881,24.26,1,2,0.45471788852821454
48.09937,-47.632427,25.22,1,2,0.523381861031304
73.385254,-4.1558986,24.89,1,0,0.2929045188182016
73.36499,-4.1762466,24.89,1,0,0.2930216545867193
73.3856,-4.155069,24.89,1,0,0.29290103913468113
73.36473,-4.1768265,24.89,1,0,0.29302413920578596
73.676346,-3.9623325,23.63,1,0,0.29152839628645916
73.13178,-4.230883,24.64,1,0,0.2938167695685757
84.506546,-23.550962,22.29,0,2,0.32373432302747446
104.420784,-3.6123903,20.38,0,0,0.215592091684613
60.505016,-43.141647,23.59,1,2,0.4665488921074367
84.74583,42.78223,20.53,0,0,0.1509282792217438
-0.9917755,-47.8534,22.21,0,2,0.6754553676093572
-62.282307,-7.0159636,23.73,1,1,0.7148625277880856
-73.25117,-19.764647,26.6,1,1,0.7774810697092203
-5.449969,78.15589,22.64,0,0,0.25250233989440096
-56.834404,-31.95634,25.91,1,1,0.7720362498844668
-24.413622,-8.193522,23.86,1,1,0.6096836062864781
-79.435135,-43.845985,28.56,1,1,0.8441845593478187
